"intersection_id","tollgate_id","time_window","avg_travel_time"
"A","3","[2016-10-18 13:20:00,2016-10-18 13:40:00)","151.88"
"A","3","[2016-10-18 13:40:00,2016-10-18 14:00:00)","132.62"
"A","3","[2016-10-18 14:00:00,2016-10-18 14:20:00)","110.4"
"A","3","[2016-10-18 14:20:00,2016-10-18 14:40:00)","132.52"
"A","3","[2016-10-18 14:40:00,2016-10-18 15:00:00)","148.47"
"A","3","[2016-10-18 15:00:00,2016-10-18 15:20:00)","133.05"
"A","3","[2016-10-18 15:20:00,2016-10-18 15:40:00)","121.57"
"A","3","[2016-10-18 15:40:00,2016-10-18 16:00:00)","147.37"
"A","3","[2016-10-18 16:00:00,2016-10-18 16:20:00)","117.07"
"A","3","[2016-10-18 16:20:00,2016-10-18 16:40:00)","134.27"
"A","3","[2016-10-18 16:40:00,2016-10-18 17:00:00)","139.1"
"A","3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","136.34"
"A","3","[2016-10-18 17:20:00,2016-10-18 17:40:00)","143.7"
"A","3","[2016-10-18 17:40:00,2016-10-18 18:00:00)","100.13"
"A","3","[2016-10-18 18:00:00,2016-10-18 18:20:00)","122.91"
"A","3","[2016-10-18 18:20:00,2016-10-18 18:40:00)","112.75"
"A","3","[2016-10-18 18:40:00,2016-10-18 19:00:00)","120.58"
"A","3","[2016-10-18 19:00:00,2016-10-18 19:20:00)","108.98"
"A","3","[2016-10-18 19:20:00,2016-10-18 19:40:00)","113.86"
"A","3","[2016-10-18 19:40:00,2016-10-18 20:00:00)","115.29"
"A","3","[2016-10-18 20:00:00,2016-10-18 20:20:00)","126.69"
"A","3","[2016-10-18 20:20:00,2016-10-18 20:40:00)","120.97"
"A","3","[2016-10-18 20:40:00,2016-10-18 21:00:00)","179.95"
"A","3","[2016-10-18 21:00:00,2016-10-18 21:20:00)","146.69"
"A","3","[2016-10-18 21:20:00,2016-10-18 21:40:00)","130.42"
"A","3","[2016-10-18 21:40:00,2016-10-18 22:00:00)","117.63"
"A","3","[2016-10-18 22:00:00,2016-10-18 22:20:00)","107.75"
"A","3","[2016-10-18 22:20:00,2016-10-18 22:40:00)","111.46"
"A","3","[2016-10-18 22:40:00,2016-10-18 23:00:00)","97.77"
"A","3","[2016-10-18 23:00:00,2016-10-18 23:20:00)","143.95"
"A","3","[2016-10-18 23:20:00,2016-10-18 23:40:00)","158.78"
"A","3","[2016-10-18 23:40:00,2016-10-19 00:00:00)","113.9"
"A","3","[2016-10-19 00:40:00,2016-10-19 01:00:00)","104.81"
"A","3","[2016-10-19 03:20:00,2016-10-19 03:40:00)","127.78"
"A","3","[2016-10-19 04:20:00,2016-10-19 04:40:00)","69.54"
"A","3","[2016-10-19 05:00:00,2016-10-19 05:20:00)","82.17"
"A","3","[2016-10-19 05:20:00,2016-10-19 05:40:00)","123.87"
"A","3","[2016-10-19 05:40:00,2016-10-19 06:00:00)","91.53"
"A","3","[2016-10-19 06:00:00,2016-10-19 06:20:00)","89.51"
"A","3","[2016-10-19 06:20:00,2016-10-19 06:40:00)","161.63"
"A","3","[2016-10-19 06:40:00,2016-10-19 07:00:00)","133.43"
"A","3","[2016-10-19 07:00:00,2016-10-19 07:20:00)","139.88"
"A","3","[2016-10-19 07:20:00,2016-10-19 07:40:00)","171.77"
"A","3","[2016-10-19 07:40:00,2016-10-19 08:00:00)","216.15"
"A","3","[2016-10-19 08:00:00,2016-10-19 08:20:00)","319.67"
"A","3","[2016-10-19 08:20:00,2016-10-19 08:40:00)","328.02"
"A","3","[2016-10-19 08:40:00,2016-10-19 09:00:00)","326.7"
"A","3","[2016-10-19 09:00:00,2016-10-19 09:20:00)","339.07"
"A","3","[2016-10-19 09:20:00,2016-10-19 09:40:00)","316.84"
"A","3","[2016-10-19 09:40:00,2016-10-19 10:00:00)","199.89"
"A","3","[2016-10-19 10:00:00,2016-10-19 10:20:00)","141.83"
"A","3","[2016-10-19 10:20:00,2016-10-19 10:40:00)","99.81"
"A","3","[2016-10-19 10:40:00,2016-10-19 11:00:00)","112.67"
"A","3","[2016-10-19 11:00:00,2016-10-19 11:20:00)","123.96"
"A","3","[2016-10-19 11:20:00,2016-10-19 11:40:00)","116.32"
"A","3","[2016-10-19 11:40:00,2016-10-19 12:00:00)","104.17"
"A","3","[2016-10-19 12:00:00,2016-10-19 12:20:00)","142.34"
"A","3","[2016-10-19 12:20:00,2016-10-19 12:40:00)","108.35"
"A","3","[2016-10-19 12:40:00,2016-10-19 13:00:00)","102.08"
"A","3","[2016-10-19 13:00:00,2016-10-19 13:20:00)","99.4"
"A","3","[2016-10-19 13:20:00,2016-10-19 13:40:00)","104.44"
"A","3","[2016-10-19 13:40:00,2016-10-19 14:00:00)","124.03"
"A","3","[2016-10-19 14:00:00,2016-10-19 14:20:00)","105.62"
"A","3","[2016-10-19 14:20:00,2016-10-19 14:40:00)","125.47"
"A","3","[2016-10-19 14:40:00,2016-10-19 15:00:00)","117.45"
"A","3","[2016-10-19 15:00:00,2016-10-19 15:20:00)","110.05"
"A","3","[2016-10-19 15:20:00,2016-10-19 15:40:00)","115.01"
"A","3","[2016-10-19 15:40:00,2016-10-19 16:00:00)","132.1"
"A","3","[2016-10-19 16:00:00,2016-10-19 16:20:00)","93.67"
"A","3","[2016-10-19 16:20:00,2016-10-19 16:40:00)","122.82"
"A","3","[2016-10-19 16:40:00,2016-10-19 17:00:00)","110.41"
"A","3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","152.27"
"A","3","[2016-10-19 17:20:00,2016-10-19 17:40:00)","123.18"
"A","3","[2016-10-19 17:40:00,2016-10-19 18:00:00)","112.64"
"A","3","[2016-10-19 18:00:00,2016-10-19 18:20:00)","110.19"
"A","3","[2016-10-19 18:20:00,2016-10-19 18:40:00)","100.43"
"A","3","[2016-10-19 18:40:00,2016-10-19 19:00:00)","150.64"
"A","3","[2016-10-19 19:00:00,2016-10-19 19:20:00)","101.74"
"A","3","[2016-10-19 19:20:00,2016-10-19 19:40:00)","117.94"
"A","3","[2016-10-19 19:40:00,2016-10-19 20:00:00)","120.39"
"A","3","[2016-10-19 20:00:00,2016-10-19 20:20:00)","142.55"
"A","3","[2016-10-19 20:20:00,2016-10-19 20:40:00)","91.19"
"A","3","[2016-10-19 20:40:00,2016-10-19 21:00:00)","139.38"
"A","3","[2016-10-19 21:00:00,2016-10-19 21:20:00)","68.17"
"A","3","[2016-10-19 21:20:00,2016-10-19 21:40:00)","91.19"
"A","3","[2016-10-19 21:40:00,2016-10-19 22:00:00)","77.25"
"A","3","[2016-10-19 22:00:00,2016-10-19 22:20:00)","87.5"
"A","3","[2016-10-19 22:20:00,2016-10-19 22:40:00)","124.92"
"A","3","[2016-10-19 22:40:00,2016-10-19 23:00:00)","86.85"
"A","3","[2016-10-19 23:20:00,2016-10-19 23:40:00)","254.82"
"A","3","[2016-10-19 23:40:00,2016-10-20 00:00:00)","105.23"
"A","3","[2016-10-20 00:20:00,2016-10-20 00:40:00)","113.87"
"A","3","[2016-10-20 01:40:00,2016-10-20 02:00:00)","147.43"
"A","3","[2016-10-20 03:00:00,2016-10-20 03:20:00)","62.45"
"A","3","[2016-10-20 03:40:00,2016-10-20 04:00:00)","104.59"
"A","3","[2016-10-20 04:20:00,2016-10-20 04:40:00)","80.89"
"A","3","[2016-10-20 05:00:00,2016-10-20 05:20:00)","93.05"
"A","3","[2016-10-20 05:20:00,2016-10-20 05:40:00)","123.39"
"A","3","[2016-10-20 05:40:00,2016-10-20 06:00:00)","115.53"
"A","3","[2016-10-20 06:00:00,2016-10-20 06:20:00)","113.05"
"A","3","[2016-10-20 06:20:00,2016-10-20 06:40:00)","101.67"
"A","3","[2016-10-20 06:40:00,2016-10-20 07:00:00)","201.2"
"A","3","[2016-10-20 07:00:00,2016-10-20 07:20:00)","160.84"
"A","3","[2016-10-20 07:20:00,2016-10-20 07:40:00)","143.93"
"A","3","[2016-10-20 07:40:00,2016-10-20 08:00:00)","203.09"
"A","3","[2016-10-20 08:00:00,2016-10-20 08:20:00)","183.76"
"A","3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","242.81"
"A","3","[2016-10-20 08:40:00,2016-10-20 09:00:00)","224.49"
"A","3","[2016-10-20 09:00:00,2016-10-20 09:20:00)","201.63"
"A","3","[2016-10-20 09:20:00,2016-10-20 09:40:00)","263.23"
"A","3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","182.37"
"A","3","[2016-10-20 10:00:00,2016-10-20 10:20:00)","110.49"
"A","3","[2016-10-20 10:20:00,2016-10-20 10:40:00)","122.17"
"A","3","[2016-10-20 10:40:00,2016-10-20 11:00:00)","115.62"
"A","3","[2016-10-20 11:00:00,2016-10-20 11:20:00)","170.3"
"A","3","[2016-10-20 11:20:00,2016-10-20 11:40:00)","131.6"
"A","3","[2016-10-20 11:40:00,2016-10-20 12:00:00)","78.46"
"A","3","[2016-10-20 12:00:00,2016-10-20 12:20:00)","109.01"
"A","3","[2016-10-20 12:20:00,2016-10-20 12:40:00)","111.77"
"A","3","[2016-10-20 12:40:00,2016-10-20 13:00:00)","84.49"
"A","3","[2016-10-20 13:00:00,2016-10-20 13:20:00)","110.05"
"A","3","[2016-10-20 13:20:00,2016-10-20 13:40:00)","125.22"
"A","3","[2016-10-20 13:40:00,2016-10-20 14:00:00)","97.94"
"A","3","[2016-10-20 14:00:00,2016-10-20 14:20:00)","96.07"
"A","3","[2016-10-20 14:20:00,2016-10-20 14:40:00)","102.97"
"A","3","[2016-10-20 14:40:00,2016-10-20 15:00:00)","110.83"
"A","3","[2016-10-20 15:00:00,2016-10-20 15:20:00)","149.28"
"A","3","[2016-10-20 15:20:00,2016-10-20 15:40:00)","100.18"
"A","3","[2016-10-20 15:40:00,2016-10-20 16:00:00)","116.22"
"A","3","[2016-10-20 16:00:00,2016-10-20 16:20:00)","106.82"
"A","3","[2016-10-20 16:20:00,2016-10-20 16:40:00)","122.44"
"A","3","[2016-10-20 16:40:00,2016-10-20 17:00:00)","149.23"
"A","3","[2016-10-20 17:00:00,2016-10-20 17:20:00)","139.66"
"A","3","[2016-10-20 17:20:00,2016-10-20 17:40:00)","126.32"
"A","3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","124.92"
"A","3","[2016-10-20 18:00:00,2016-10-20 18:20:00)","139.16"
"A","3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","128.43"
"A","3","[2016-10-20 18:40:00,2016-10-20 19:00:00)","95.71"
"A","3","[2016-10-20 21:20:00,2016-10-20 21:40:00)","95.75"
"A","3","[2016-10-20 21:40:00,2016-10-20 22:00:00)","90.48"
"A","3","[2016-10-20 22:00:00,2016-10-20 22:20:00)","67.7"
"A","3","[2016-10-20 22:20:00,2016-10-20 22:40:00)","89.13"
"A","3","[2016-10-20 22:40:00,2016-10-20 23:00:00)","113.36"
"A","3","[2016-10-20 23:00:00,2016-10-20 23:20:00)","101.67"
"A","3","[2016-10-20 23:20:00,2016-10-20 23:40:00)","102.53"
"A","3","[2016-10-21 00:00:00,2016-10-21 00:20:00)","80.14"
"A","3","[2016-10-21 00:20:00,2016-10-21 00:40:00)","80.46"
"A","3","[2016-10-21 01:00:00,2016-10-21 01:20:00)","85.94"
"A","3","[2016-10-21 01:20:00,2016-10-21 01:40:00)","164.03"
"A","3","[2016-10-21 01:40:00,2016-10-21 02:00:00)","122.8"
"A","3","[2016-10-21 02:00:00,2016-10-21 02:20:00)","124.76"
"A","3","[2016-10-21 02:20:00,2016-10-21 02:40:00)","97.12"
"A","3","[2016-10-21 02:40:00,2016-10-21 03:00:00)","81.57"
"A","3","[2016-10-21 04:20:00,2016-10-21 04:40:00)","80.85"
"A","3","[2016-10-21 04:40:00,2016-10-21 05:00:00)","307.34"
"A","3","[2016-10-21 05:00:00,2016-10-21 05:20:00)","113.17"
"A","3","[2016-10-21 05:20:00,2016-10-21 05:40:00)","396.02"
"A","3","[2016-10-21 05:40:00,2016-10-21 06:00:00)","83.25"
"A","3","[2016-10-21 06:00:00,2016-10-21 06:20:00)","112.16"
"A","3","[2016-10-21 06:20:00,2016-10-21 06:40:00)","112.6"
"A","3","[2016-10-21 06:40:00,2016-10-21 07:00:00)","141.56"
"A","3","[2016-10-21 07:00:00,2016-10-21 07:20:00)","118.98"
"A","3","[2016-10-21 07:20:00,2016-10-21 07:40:00)","191.19"
"A","3","[2016-10-21 07:40:00,2016-10-21 08:00:00)","161.27"
"A","3","[2016-10-21 08:00:00,2016-10-21 08:20:00)","258.88"
"A","3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","270.64"
"A","3","[2016-10-21 08:40:00,2016-10-21 09:00:00)","240.81"
"A","3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","237.97"
"A","3","[2016-10-21 09:20:00,2016-10-21 09:40:00)","250.89"
"A","3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","194.2"
"A","3","[2016-10-21 10:00:00,2016-10-21 10:20:00)","117.87"
"A","3","[2016-10-21 10:20:00,2016-10-21 10:40:00)","128.78"
"A","3","[2016-10-21 10:40:00,2016-10-21 11:00:00)","98.26"
"A","3","[2016-10-21 11:00:00,2016-10-21 11:20:00)","106.48"
"A","3","[2016-10-21 11:20:00,2016-10-21 11:40:00)","101.84"
"A","3","[2016-10-21 11:40:00,2016-10-21 12:00:00)","112.83"
"A","3","[2016-10-21 12:00:00,2016-10-21 12:20:00)","118.67"
"A","3","[2016-10-21 12:20:00,2016-10-21 12:40:00)","100.59"
"A","3","[2016-10-21 12:40:00,2016-10-21 13:00:00)","112.45"
"A","3","[2016-10-21 13:00:00,2016-10-21 13:20:00)","110.9"
"A","3","[2016-10-21 13:20:00,2016-10-21 13:40:00)","129.24"
"A","3","[2016-10-21 13:40:00,2016-10-21 14:00:00)","375.98"
"A","3","[2016-10-21 14:00:00,2016-10-21 14:20:00)","135.23"
"A","3","[2016-10-21 14:20:00,2016-10-21 14:40:00)","202.66"
"A","3","[2016-10-21 14:40:00,2016-10-21 15:00:00)","120.24"
"A","3","[2016-10-21 15:00:00,2016-10-21 15:20:00)","130.08"
"A","3","[2016-10-21 15:20:00,2016-10-21 15:40:00)","120.02"
"A","3","[2016-10-21 15:40:00,2016-10-21 16:00:00)","146.71"
"A","3","[2016-10-21 16:00:00,2016-10-21 16:20:00)","107.7"
"A","3","[2016-10-21 16:20:00,2016-10-21 16:40:00)","126.5"
"A","3","[2016-10-21 16:40:00,2016-10-21 17:00:00)","111.39"
"A","3","[2016-10-21 17:00:00,2016-10-21 17:20:00)","135.93"
"A","3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","121.93"
"A","3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","107.05"
"A","3","[2016-10-21 18:00:00,2016-10-21 18:20:00)","113.41"
"A","3","[2016-10-21 18:20:00,2016-10-21 18:40:00)","123.13"
"A","3","[2016-10-21 18:40:00,2016-10-21 19:00:00)","107.53"
"A","3","[2016-10-21 19:00:00,2016-10-21 19:20:00)","91.26"
"A","3","[2016-10-21 19:20:00,2016-10-21 19:40:00)","100.72"
"A","3","[2016-10-21 19:40:00,2016-10-21 20:00:00)","116.78"
"A","3","[2016-10-21 20:00:00,2016-10-21 20:20:00)","110.29"
"A","3","[2016-10-21 20:20:00,2016-10-21 20:40:00)","103.24"
"A","3","[2016-10-21 20:40:00,2016-10-21 21:00:00)","105.65"
"A","3","[2016-10-21 21:00:00,2016-10-21 21:20:00)","144.43"
"A","3","[2016-10-21 21:20:00,2016-10-21 21:40:00)","93.42"
"A","3","[2016-10-21 21:40:00,2016-10-21 22:00:00)","113.25"
"A","3","[2016-10-21 22:00:00,2016-10-21 22:20:00)","223.13"
"A","3","[2016-10-21 22:20:00,2016-10-21 22:40:00)","80.1"
"A","3","[2016-10-21 22:40:00,2016-10-21 23:00:00)","112.44"
"A","3","[2016-10-21 23:00:00,2016-10-21 23:20:00)","79.18"
"A","3","[2016-10-21 23:40:00,2016-10-22 00:00:00)","96.37"
"A","3","[2016-10-22 00:00:00,2016-10-22 00:20:00)","97.63"
"A","3","[2016-10-22 00:20:00,2016-10-22 00:40:00)","89.79"
"A","3","[2016-10-22 00:40:00,2016-10-22 01:00:00)","100.56"
"A","3","[2016-10-22 01:20:00,2016-10-22 01:40:00)","90.92"
"A","3","[2016-10-22 04:00:00,2016-10-22 04:20:00)","107.38"
"A","3","[2016-10-22 04:20:00,2016-10-22 04:40:00)","113.17"
"A","3","[2016-10-22 04:40:00,2016-10-22 05:00:00)","101.25"
"A","3","[2016-10-22 05:00:00,2016-10-22 05:20:00)","109.0"
"A","3","[2016-10-22 05:20:00,2016-10-22 05:40:00)","92.36"
"A","3","[2016-10-22 05:40:00,2016-10-22 06:00:00)","89.12"
"A","3","[2016-10-22 06:00:00,2016-10-22 06:20:00)","101.3"
"A","3","[2016-10-22 06:20:00,2016-10-22 06:40:00)","93.81"
"A","3","[2016-10-22 06:40:00,2016-10-22 07:00:00)","118.12"
"A","3","[2016-10-22 07:00:00,2016-10-22 07:20:00)","112.56"
"A","3","[2016-10-22 07:20:00,2016-10-22 07:40:00)","143.1"
"A","3","[2016-10-22 07:40:00,2016-10-22 08:00:00)","147.53"
"A","3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","120.94"
"A","3","[2016-10-22 08:20:00,2016-10-22 08:40:00)","113.81"
"A","3","[2016-10-22 08:40:00,2016-10-22 09:00:00)","195.13"
"A","3","[2016-10-22 09:00:00,2016-10-22 09:20:00)","116.25"
"A","3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","124.06"
"A","3","[2016-10-22 09:40:00,2016-10-22 10:00:00)","147.83"
"A","3","[2016-10-22 10:00:00,2016-10-22 10:20:00)","155.07"
"A","3","[2016-10-22 10:20:00,2016-10-22 10:40:00)","189.21"
"A","3","[2016-10-22 10:40:00,2016-10-22 11:00:00)","173.63"
"A","3","[2016-10-22 11:00:00,2016-10-22 11:20:00)","139.59"
"A","3","[2016-10-22 11:20:00,2016-10-22 11:40:00)","102.41"
"A","3","[2016-10-22 11:40:00,2016-10-22 12:00:00)","111.53"
"A","3","[2016-10-22 12:00:00,2016-10-22 12:20:00)","136.05"
"A","3","[2016-10-22 12:20:00,2016-10-22 12:40:00)","96.25"
"A","3","[2016-10-22 12:40:00,2016-10-22 13:00:00)","105.45"
"A","3","[2016-10-22 13:00:00,2016-10-22 13:20:00)","97.48"
"A","3","[2016-10-22 13:20:00,2016-10-22 13:40:00)","114.74"
"A","3","[2016-10-22 13:40:00,2016-10-22 14:00:00)","104.15"
"A","3","[2016-10-22 14:00:00,2016-10-22 14:20:00)","191.33"
"A","3","[2016-10-22 14:20:00,2016-10-22 14:40:00)","124.28"
"A","3","[2016-10-22 14:40:00,2016-10-22 15:00:00)","138.62"
"A","3","[2016-10-22 15:00:00,2016-10-22 15:20:00)","138.25"
"A","3","[2016-10-22 15:20:00,2016-10-22 15:40:00)","106.31"
"A","3","[2016-10-22 15:40:00,2016-10-22 16:00:00)","104.53"
"A","3","[2016-10-22 16:00:00,2016-10-22 16:20:00)","127.06"
"A","3","[2016-10-22 16:20:00,2016-10-22 16:40:00)","123.79"
"A","3","[2016-10-22 16:40:00,2016-10-22 17:00:00)","93.03"
"A","3","[2016-10-22 17:00:00,2016-10-22 17:20:00)","110.48"
"A","3","[2016-10-22 17:20:00,2016-10-22 17:40:00)","113.84"
"A","3","[2016-10-22 17:40:00,2016-10-22 18:00:00)","124.66"
"A","3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","88.7"
"A","3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","103.83"
"A","3","[2016-10-22 18:40:00,2016-10-22 19:00:00)","170.18"
"A","3","[2016-10-22 19:00:00,2016-10-22 19:20:00)","145.85"
"A","3","[2016-10-22 19:20:00,2016-10-22 19:40:00)","122.12"
"A","3","[2016-10-22 19:40:00,2016-10-22 20:00:00)","96.61"
"A","3","[2016-10-22 20:20:00,2016-10-22 20:40:00)","119.73"
"A","3","[2016-10-22 20:40:00,2016-10-22 21:00:00)","82.35"
"A","3","[2016-10-22 21:00:00,2016-10-22 21:20:00)","84.79"
"A","3","[2016-10-22 21:20:00,2016-10-22 21:40:00)","115.9"
"A","3","[2016-10-22 21:40:00,2016-10-22 22:00:00)","146.01"
"A","3","[2016-10-22 22:00:00,2016-10-22 22:20:00)","95.5"
"A","3","[2016-10-22 22:20:00,2016-10-22 22:40:00)","105.05"
"A","3","[2016-10-22 22:40:00,2016-10-22 23:00:00)","85.44"
"A","3","[2016-10-22 23:20:00,2016-10-22 23:40:00)","176.43"
"A","3","[2016-10-22 23:40:00,2016-10-23 00:00:00)","126.97"
"A","3","[2016-10-23 00:00:00,2016-10-23 00:20:00)","93.34"
"A","3","[2016-10-23 00:20:00,2016-10-23 00:40:00)","91.83"
"A","3","[2016-10-23 01:00:00,2016-10-23 01:20:00)","64.58"
"A","3","[2016-10-23 01:20:00,2016-10-23 01:40:00)","222.37"
"A","3","[2016-10-23 02:00:00,2016-10-23 02:20:00)","127.47"
"A","3","[2016-10-23 02:20:00,2016-10-23 02:40:00)","115.12"
"A","3","[2016-10-23 04:40:00,2016-10-23 05:00:00)","214.47"
"A","3","[2016-10-23 05:00:00,2016-10-23 05:20:00)","59.55"
"A","3","[2016-10-23 05:20:00,2016-10-23 05:40:00)","85.37"
"A","3","[2016-10-23 05:40:00,2016-10-23 06:00:00)","100.58"
"A","3","[2016-10-23 06:00:00,2016-10-23 06:20:00)","92.97"
"A","3","[2016-10-23 06:20:00,2016-10-23 06:40:00)","81.58"
"A","3","[2016-10-23 06:40:00,2016-10-23 07:00:00)","116.61"
"A","3","[2016-10-23 07:00:00,2016-10-23 07:20:00)","85.37"
"A","3","[2016-10-23 07:20:00,2016-10-23 07:40:00)","81.7"
"A","3","[2016-10-23 07:40:00,2016-10-23 08:00:00)","134.6"
"A","3","[2016-10-23 08:00:00,2016-10-23 08:20:00)","91.06"
"A","3","[2016-10-23 08:20:00,2016-10-23 08:40:00)","90.74"
"A","3","[2016-10-23 08:40:00,2016-10-23 09:00:00)","111.3"
"A","3","[2016-10-23 09:00:00,2016-10-23 09:20:00)","116.89"
"A","3","[2016-10-23 09:20:00,2016-10-23 09:40:00)","103.09"
"A","3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","95.62"
"A","3","[2016-10-23 10:00:00,2016-10-23 10:20:00)","99.04"
"A","3","[2016-10-23 10:20:00,2016-10-23 10:40:00)","133.13"
"A","3","[2016-10-23 10:40:00,2016-10-23 11:00:00)","171.65"
"A","3","[2016-10-23 11:00:00,2016-10-23 11:20:00)","113.54"
"A","3","[2016-10-23 11:20:00,2016-10-23 11:40:00)","120.65"
"A","3","[2016-10-23 11:40:00,2016-10-23 12:00:00)","146.62"
"A","3","[2016-10-23 12:00:00,2016-10-23 12:20:00)","89.17"
"A","3","[2016-10-23 12:20:00,2016-10-23 12:40:00)","148.15"
"A","3","[2016-10-23 12:40:00,2016-10-23 13:00:00)","151.18"
"A","3","[2016-10-23 13:00:00,2016-10-23 13:20:00)","161.29"
"A","3","[2016-10-23 13:20:00,2016-10-23 13:40:00)","153.07"
"A","3","[2016-10-23 13:40:00,2016-10-23 14:00:00)","167.28"
"A","3","[2016-10-23 14:00:00,2016-10-23 14:20:00)","169.07"
"A","3","[2016-10-23 14:20:00,2016-10-23 14:40:00)","154.17"
"A","3","[2016-10-23 14:40:00,2016-10-23 15:00:00)","142.92"
"A","3","[2016-10-23 15:00:00,2016-10-23 15:20:00)","130.81"
"A","3","[2016-10-23 15:20:00,2016-10-23 15:40:00)","184.17"
"A","3","[2016-10-23 15:40:00,2016-10-23 16:00:00)","210.55"
"A","3","[2016-10-23 16:00:00,2016-10-23 16:20:00)","136.33"
"A","3","[2016-10-23 16:20:00,2016-10-23 16:40:00)","94.69"
"A","3","[2016-10-23 16:40:00,2016-10-23 17:00:00)","104.04"
"A","3","[2016-10-23 17:00:00,2016-10-23 17:20:00)","112.65"
"A","3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","107.82"
"A","3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","112.35"
"A","3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","98.51"
"A","3","[2016-10-23 18:20:00,2016-10-23 18:40:00)","103.75"
"A","3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","102.92"
"A","3","[2016-10-23 19:00:00,2016-10-23 19:20:00)","118.14"
"A","3","[2016-10-23 19:20:00,2016-10-23 19:40:00)","111.95"
"A","3","[2016-10-23 19:40:00,2016-10-23 20:00:00)","94.61"
"A","3","[2016-10-23 20:00:00,2016-10-23 20:20:00)","85.61"
"A","3","[2016-10-23 20:20:00,2016-10-23 20:40:00)","93.12"
"A","3","[2016-10-23 20:40:00,2016-10-23 21:00:00)","95.22"
"A","3","[2016-10-23 21:00:00,2016-10-23 21:20:00)","81.72"
"A","3","[2016-10-23 21:20:00,2016-10-23 21:40:00)","100.84"
"A","3","[2016-10-23 21:40:00,2016-10-23 22:00:00)","105.03"
"A","3","[2016-10-23 22:00:00,2016-10-23 22:20:00)","86.13"
"A","3","[2016-10-23 22:20:00,2016-10-23 22:40:00)","68.25"
"A","3","[2016-10-23 22:40:00,2016-10-23 23:00:00)","90.14"
"A","3","[2016-10-23 23:00:00,2016-10-23 23:20:00)","65.1"
"A","3","[2016-10-23 23:20:00,2016-10-23 23:40:00)","101.84"
"A","3","[2016-10-23 23:40:00,2016-10-24 00:00:00)","116.58"
"A","3","[2016-10-24 00:00:00,2016-10-24 00:20:00)","98.37"
"A","3","[2016-10-24 01:00:00,2016-10-24 01:20:00)","103.82"
"A","3","[2016-10-24 02:20:00,2016-10-24 02:40:00)","106.27"
"A","3","[2016-10-24 03:20:00,2016-10-24 03:40:00)","105.95"
"A","3","[2016-10-24 04:00:00,2016-10-24 04:20:00)","103.09"
"A","3","[2016-10-24 04:20:00,2016-10-24 04:40:00)","94.51"
"A","3","[2016-10-24 05:00:00,2016-10-24 05:20:00)","131.05"
"A","3","[2016-10-24 05:20:00,2016-10-24 05:40:00)","94.38"
"A","3","[2016-10-24 05:40:00,2016-10-24 06:00:00)","111.3"
"A","3","[2016-10-24 06:00:00,2016-10-24 06:20:00)","106.01"
"A","3","[2016-10-24 06:20:00,2016-10-24 06:40:00)","210.16"
"A","3","[2016-10-24 06:40:00,2016-10-24 07:00:00)","140.73"
"A","3","[2016-10-24 07:00:00,2016-10-24 07:20:00)","172.79"
"A","3","[2016-10-24 07:20:00,2016-10-24 07:40:00)","183.16"
"A","3","[2016-10-24 07:40:00,2016-10-24 08:00:00)","213.53"
"A","3","[2016-10-24 08:00:00,2016-10-24 08:20:00)","265.38"
"A","3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","234.99"
"A","3","[2016-10-24 08:40:00,2016-10-24 09:00:00)","181.75"
"A","3","[2016-10-24 09:00:00,2016-10-24 09:20:00)","262.43"
"A","3","[2016-10-24 09:20:00,2016-10-24 09:40:00)","146.56"
"A","3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","92.95"
"A","3","[2016-10-24 10:00:00,2016-10-24 10:20:00)","126.31"
"A","3","[2016-10-24 10:20:00,2016-10-24 10:40:00)","114.51"
"A","3","[2016-10-24 10:40:00,2016-10-24 11:00:00)","88.66"
"A","3","[2016-10-24 11:00:00,2016-10-24 11:20:00)","99.83"
"A","3","[2016-10-24 11:20:00,2016-10-24 11:40:00)","109.04"
"A","3","[2016-10-24 11:40:00,2016-10-24 12:00:00)","101.2"
"A","3","[2016-10-24 12:00:00,2016-10-24 12:20:00)","94.76"
"A","3","[2016-10-24 12:20:00,2016-10-24 12:40:00)","126.46"
"A","3","[2016-10-24 12:40:00,2016-10-24 13:00:00)","92.09"
