"intersection_id","tollgate_id","time_window","avg_travel_time"
"A","2","[2016-08-03 23:20:00,2016-08-03 23:40:00)","41.31"
"A","2","[2016-08-03 23:40:00,2016-08-04 00:00:00)","69.33"
"A","2","[2016-08-04 00:00:00,2016-08-04 00:20:00)","51.5"
"A","2","[2016-08-04 00:40:00,2016-08-04 01:00:00)","59.85"
"A","2","[2016-08-04 01:00:00,2016-08-04 01:20:00)","63.12"
"A","2","[2016-08-04 01:40:00,2016-08-04 02:00:00)","53.8"
"A","2","[2016-08-04 02:00:00,2016-08-04 02:20:00)","62.98"
"A","2","[2016-08-04 02:20:00,2016-08-04 02:40:00)","54.77"
"A","2","[2016-08-04 02:40:00,2016-08-04 03:00:00)","57.09"
"A","2","[2016-08-04 03:00:00,2016-08-04 03:20:00)","126.95"
"A","2","[2016-08-04 03:20:00,2016-08-04 03:40:00)","70.09"
"A","2","[2016-08-04 03:40:00,2016-08-04 04:00:00)","56.33"
"A","2","[2016-08-04 04:00:00,2016-08-04 04:20:00)","47.3"
"A","2","[2016-08-04 04:40:00,2016-08-04 05:00:00)","122.34"
"A","2","[2016-08-04 05:00:00,2016-08-04 05:20:00)","46.25"
"A","2","[2016-08-04 05:20:00,2016-08-04 05:40:00)","50.9"
"A","2","[2016-08-04 05:40:00,2016-08-04 06:00:00)","37.01"
"A","2","[2016-08-04 06:00:00,2016-08-04 06:20:00)","39.93"
"A","2","[2016-08-04 06:20:00,2016-08-04 06:40:00)","92.95"
"A","2","[2016-08-04 06:40:00,2016-08-04 07:00:00)","50.94"
"A","2","[2016-08-04 07:00:00,2016-08-04 07:20:00)","57.36"
"A","2","[2016-08-04 07:20:00,2016-08-04 07:40:00)","64.43"
"A","2","[2016-08-04 07:40:00,2016-08-04 08:00:00)","100.18"
"A","2","[2016-08-04 08:00:00,2016-08-04 08:20:00)","100.32"
"A","2","[2016-08-04 08:20:00,2016-08-04 08:40:00)","92.03"
"A","2","[2016-08-04 08:40:00,2016-08-04 09:00:00)","61.15"
"A","2","[2016-08-04 09:00:00,2016-08-04 09:20:00)","147.29"
"A","2","[2016-08-04 09:20:00,2016-08-04 09:40:00)","105.16"
"A","2","[2016-08-04 09:40:00,2016-08-04 10:00:00)","72.73"
"A","2","[2016-08-04 10:00:00,2016-08-04 10:20:00)","87.92"
"A","2","[2016-08-04 10:20:00,2016-08-04 10:40:00)","91.69"
"A","2","[2016-08-04 10:40:00,2016-08-04 11:00:00)","68.5"
"A","2","[2016-08-04 11:00:00,2016-08-04 11:20:00)","88.62"
"A","2","[2016-08-04 11:20:00,2016-08-04 11:40:00)","77.92"
"A","2","[2016-08-04 11:40:00,2016-08-04 12:00:00)","57.55"
"A","2","[2016-08-04 12:00:00,2016-08-04 12:20:00)","53.13"
"A","2","[2016-08-04 12:20:00,2016-08-04 12:40:00)","49.64"
"A","2","[2016-08-04 12:40:00,2016-08-04 13:00:00)","60.85"
"A","2","[2016-08-04 13:00:00,2016-08-04 13:20:00)","58.22"
"A","2","[2016-08-04 13:20:00,2016-08-04 13:40:00)","60.71"
"A","2","[2016-08-04 13:40:00,2016-08-04 14:00:00)","102.2"
"A","2","[2016-08-04 14:00:00,2016-08-04 14:20:00)","65.57"
"A","2","[2016-08-04 14:20:00,2016-08-04 14:40:00)","56.12"
"A","2","[2016-08-04 14:40:00,2016-08-04 15:00:00)","62.73"
"A","2","[2016-08-04 15:00:00,2016-08-04 15:20:00)","70.58"
"A","2","[2016-08-04 15:20:00,2016-08-04 15:40:00)","77.6"
"A","2","[2016-08-04 15:40:00,2016-08-04 16:00:00)","105.86"
"A","2","[2016-08-04 16:00:00,2016-08-04 16:20:00)","77.3"
"A","2","[2016-08-04 16:20:00,2016-08-04 16:40:00)","51.82"
"A","2","[2016-08-04 16:40:00,2016-08-04 17:00:00)","60.51"
"A","2","[2016-08-04 17:00:00,2016-08-04 17:20:00)","78.6"
"A","2","[2016-08-04 17:20:00,2016-08-04 17:40:00)","123.56"
"A","2","[2016-08-04 17:40:00,2016-08-04 18:00:00)","75.47"
"A","2","[2016-08-04 18:00:00,2016-08-04 18:20:00)","66.01"
"A","2","[2016-08-04 18:20:00,2016-08-04 18:40:00)","61.83"
"A","2","[2016-08-04 18:40:00,2016-08-04 19:00:00)","58.91"
"A","2","[2016-08-04 19:00:00,2016-08-04 19:20:00)","72.18"
"A","2","[2016-08-04 19:20:00,2016-08-04 19:40:00)","73.69"
"A","2","[2016-08-04 19:40:00,2016-08-04 20:00:00)","78.76"
"A","2","[2016-08-04 20:00:00,2016-08-04 20:20:00)","66.93"
"A","2","[2016-08-04 20:20:00,2016-08-04 20:40:00)","78.66"
"A","2","[2016-08-04 20:40:00,2016-08-04 21:00:00)","63.98"
"A","2","[2016-08-04 21:00:00,2016-08-04 21:20:00)","53.02"
"A","2","[2016-08-04 21:20:00,2016-08-04 21:40:00)","55.62"
"A","2","[2016-08-04 21:40:00,2016-08-04 22:00:00)","47.82"
"A","2","[2016-08-04 22:00:00,2016-08-04 22:20:00)","61.1"
"A","2","[2016-08-04 22:20:00,2016-08-04 22:40:00)","37.87"
"A","2","[2016-08-04 22:40:00,2016-08-04 23:00:00)","51.27"
"A","2","[2016-08-04 23:00:00,2016-08-04 23:20:00)","53.55"
"A","2","[2016-08-04 23:40:00,2016-08-05 00:00:00)","40.81"
"A","2","[2016-08-05 00:00:00,2016-08-05 00:20:00)","42.71"
"A","2","[2016-08-05 00:20:00,2016-08-05 00:40:00)","44.16"
"A","2","[2016-08-05 00:40:00,2016-08-05 01:00:00)","185.37"
"A","2","[2016-08-05 01:20:00,2016-08-05 01:40:00)","43.96"
"A","2","[2016-08-05 02:00:00,2016-08-05 02:20:00)","77.75"
"A","2","[2016-08-05 02:20:00,2016-08-05 02:40:00)","56.19"
"A","2","[2016-08-05 02:40:00,2016-08-05 03:00:00)","48.29"
"A","2","[2016-08-05 03:00:00,2016-08-05 03:20:00)","64.87"
"A","2","[2016-08-05 03:20:00,2016-08-05 03:40:00)","47.39"
"A","2","[2016-08-05 03:40:00,2016-08-05 04:00:00)","77.19"
"A","2","[2016-08-05 04:00:00,2016-08-05 04:20:00)","83.15"
"A","2","[2016-08-05 04:20:00,2016-08-05 04:40:00)","21.12"
"A","2","[2016-08-05 04:40:00,2016-08-05 05:00:00)","54.68"
"A","2","[2016-08-05 05:00:00,2016-08-05 05:20:00)","32.85"
"A","2","[2016-08-05 05:20:00,2016-08-05 05:40:00)","94.87"
"A","2","[2016-08-05 05:40:00,2016-08-05 06:00:00)","45.8"
"A","2","[2016-08-05 06:00:00,2016-08-05 06:20:00)","67.39"
"A","2","[2016-08-05 06:20:00,2016-08-05 06:40:00)","52.77"
"A","2","[2016-08-05 06:40:00,2016-08-05 07:00:00)","48.52"
"A","2","[2016-08-05 07:00:00,2016-08-05 07:20:00)","51.92"
"A","2","[2016-08-05 07:20:00,2016-08-05 07:40:00)","55.42"
"A","2","[2016-08-05 07:40:00,2016-08-05 08:00:00)","65.1"
"A","2","[2016-08-05 08:00:00,2016-08-05 08:20:00)","98.71"
"A","2","[2016-08-05 08:20:00,2016-08-05 08:40:00)","77.32"
"A","2","[2016-08-05 08:40:00,2016-08-05 09:00:00)","79.57"
"A","2","[2016-08-05 09:00:00,2016-08-05 09:20:00)","83.75"
"A","2","[2016-08-05 09:20:00,2016-08-05 09:40:00)","101.41"
"A","2","[2016-08-05 09:40:00,2016-08-05 10:00:00)","53.31"
"A","2","[2016-08-05 10:00:00,2016-08-05 10:20:00)","49.07"
"A","2","[2016-08-05 10:20:00,2016-08-05 10:40:00)","72.74"
"A","2","[2016-08-05 10:40:00,2016-08-05 11:00:00)","49.61"
"A","2","[2016-08-05 11:00:00,2016-08-05 11:20:00)","71.72"
"A","2","[2016-08-05 11:20:00,2016-08-05 11:40:00)","51.75"
"A","2","[2016-08-05 11:40:00,2016-08-05 12:00:00)","63.47"
"A","2","[2016-08-05 12:00:00,2016-08-05 12:20:00)","62.7"
"A","2","[2016-08-05 12:20:00,2016-08-05 12:40:00)","77.03"
"A","2","[2016-08-05 12:40:00,2016-08-05 13:00:00)","58.81"
"A","2","[2016-08-05 13:00:00,2016-08-05 13:20:00)","80.24"
"A","2","[2016-08-05 13:20:00,2016-08-05 13:40:00)","64.5"
"A","2","[2016-08-05 13:40:00,2016-08-05 14:00:00)","61.86"
"A","2","[2016-08-05 14:00:00,2016-08-05 14:20:00)","72.76"
"A","2","[2016-08-05 14:20:00,2016-08-05 14:40:00)","94.08"
"A","2","[2016-08-05 14:40:00,2016-08-05 15:00:00)","72.17"
"A","2","[2016-08-05 15:00:00,2016-08-05 15:20:00)","79.33"
"A","2","[2016-08-05 15:20:00,2016-08-05 15:40:00)","57.31"
"A","2","[2016-08-05 15:40:00,2016-08-05 16:00:00)","114.05"
"A","2","[2016-08-05 16:00:00,2016-08-05 16:20:00)","71.13"
"A","2","[2016-08-05 16:20:00,2016-08-05 16:40:00)","52.23"
"A","2","[2016-08-05 16:40:00,2016-08-05 17:00:00)","59.64"
"A","2","[2016-08-05 17:00:00,2016-08-05 17:20:00)","81.95"
"A","2","[2016-08-05 17:20:00,2016-08-05 17:40:00)","67.65"
"A","2","[2016-08-05 17:40:00,2016-08-05 18:00:00)","184.12"
"A","2","[2016-08-05 18:00:00,2016-08-05 18:20:00)","93.71"
"A","2","[2016-08-05 18:20:00,2016-08-05 18:40:00)","104.31"
"A","2","[2016-08-05 18:40:00,2016-08-05 19:00:00)","94.7"
"A","2","[2016-08-05 19:00:00,2016-08-05 19:20:00)","93.41"
"A","2","[2016-08-05 19:20:00,2016-08-05 19:40:00)","157.57"
"A","2","[2016-08-05 19:40:00,2016-08-05 20:00:00)","79.55"
"A","2","[2016-08-05 20:00:00,2016-08-05 20:20:00)","68.69"
"A","2","[2016-08-05 20:20:00,2016-08-05 20:40:00)","58.06"
"A","2","[2016-08-05 20:40:00,2016-08-05 21:00:00)","71.2"
"A","2","[2016-08-05 21:00:00,2016-08-05 21:20:00)","65.45"
"A","2","[2016-08-05 21:20:00,2016-08-05 21:40:00)","89.18"
"A","2","[2016-08-05 21:40:00,2016-08-05 22:00:00)","51.44"
"A","2","[2016-08-05 22:00:00,2016-08-05 22:20:00)","94.22"
"A","2","[2016-08-05 22:20:00,2016-08-05 22:40:00)","44.76"
"A","2","[2016-08-05 22:40:00,2016-08-05 23:00:00)","181.6"
"A","2","[2016-08-05 23:00:00,2016-08-05 23:20:00)","42.72"
"A","2","[2016-08-05 23:20:00,2016-08-05 23:40:00)","64.68"
"A","2","[2016-08-05 23:40:00,2016-08-06 00:00:00)","41.39"
"A","2","[2016-08-06 00:00:00,2016-08-06 00:20:00)","59.61"
"A","2","[2016-08-06 00:20:00,2016-08-06 00:40:00)","67.44"
"A","2","[2016-08-06 00:40:00,2016-08-06 01:00:00)","30.13"
"A","2","[2016-08-06 01:20:00,2016-08-06 01:40:00)","43.02"
"A","2","[2016-08-06 02:00:00,2016-08-06 02:20:00)","46.37"
"A","2","[2016-08-06 02:40:00,2016-08-06 03:00:00)","60.69"
"A","2","[2016-08-06 03:00:00,2016-08-06 03:20:00)","46.62"
"A","2","[2016-08-06 03:20:00,2016-08-06 03:40:00)","46.23"
"A","2","[2016-08-06 03:40:00,2016-08-06 04:00:00)","30.8"
"A","2","[2016-08-06 04:00:00,2016-08-06 04:20:00)","75.95"
"A","2","[2016-08-06 04:20:00,2016-08-06 04:40:00)","48.44"
"A","2","[2016-08-06 04:40:00,2016-08-06 05:00:00)","78.09"
"A","2","[2016-08-06 05:00:00,2016-08-06 05:20:00)","43.75"
"A","2","[2016-08-06 05:20:00,2016-08-06 05:40:00)","49.31"
"A","2","[2016-08-06 05:40:00,2016-08-06 06:00:00)","46.41"
"A","2","[2016-08-06 06:00:00,2016-08-06 06:20:00)","62.93"
"A","2","[2016-08-06 06:20:00,2016-08-06 06:40:00)","44.46"
"A","2","[2016-08-06 06:40:00,2016-08-06 07:00:00)","84.71"
"A","2","[2016-08-06 07:00:00,2016-08-06 07:20:00)","69.3"
"A","2","[2016-08-06 07:20:00,2016-08-06 07:40:00)","66.27"
"A","2","[2016-08-06 07:40:00,2016-08-06 08:00:00)","75.33"
"A","2","[2016-08-06 08:00:00,2016-08-06 08:20:00)","56.51"
"A","2","[2016-08-06 08:20:00,2016-08-06 08:40:00)","75.58"
"A","2","[2016-08-06 08:40:00,2016-08-06 09:00:00)","80.08"
"A","2","[2016-08-06 09:00:00,2016-08-06 09:20:00)","139.14"
"A","2","[2016-08-06 09:20:00,2016-08-06 09:40:00)","73.75"
"A","2","[2016-08-06 09:40:00,2016-08-06 10:00:00)","58.75"
"A","2","[2016-08-06 11:20:00,2016-08-06 11:40:00)","40.01"
"A","2","[2016-08-06 11:40:00,2016-08-06 12:00:00)","83.35"
"A","2","[2016-08-06 12:00:00,2016-08-06 12:20:00)","77.75"
"A","2","[2016-08-06 12:20:00,2016-08-06 12:40:00)","59.29"
"A","2","[2016-08-06 12:40:00,2016-08-06 13:00:00)","69.0"
"A","2","[2016-08-06 13:00:00,2016-08-06 13:20:00)","59.04"
"A","2","[2016-08-06 13:20:00,2016-08-06 13:40:00)","72.69"
"A","2","[2016-08-06 13:40:00,2016-08-06 14:00:00)","45.55"
"A","2","[2016-08-06 14:00:00,2016-08-06 14:20:00)","103.31"
"A","2","[2016-08-06 14:20:00,2016-08-06 14:40:00)","59.51"
"A","2","[2016-08-06 14:40:00,2016-08-06 15:00:00)","62.17"
"A","2","[2016-08-06 15:00:00,2016-08-06 15:20:00)","54.94"
"A","2","[2016-08-06 15:20:00,2016-08-06 15:40:00)","57.99"
"A","2","[2016-08-06 15:40:00,2016-08-06 16:00:00)","68.31"
"A","2","[2016-08-06 16:00:00,2016-08-06 16:20:00)","56.18"
"A","2","[2016-08-06 16:20:00,2016-08-06 16:40:00)","57.01"
"A","2","[2016-08-06 16:40:00,2016-08-06 17:00:00)","96.29"
"A","2","[2016-08-06 17:00:00,2016-08-06 17:20:00)","57.03"
"A","2","[2016-08-06 17:20:00,2016-08-06 17:40:00)","76.52"
"A","2","[2016-08-06 17:40:00,2016-08-06 18:00:00)","61.97"
"A","2","[2016-08-06 18:00:00,2016-08-06 18:20:00)","61.32"
"A","2","[2016-08-06 18:20:00,2016-08-06 18:40:00)","53.61"
"A","2","[2016-08-06 18:40:00,2016-08-06 19:00:00)","77.25"
"A","2","[2016-08-06 19:00:00,2016-08-06 19:20:00)","64.74"
"A","2","[2016-08-06 19:20:00,2016-08-06 19:40:00)","62.37"
"A","2","[2016-08-06 19:40:00,2016-08-06 20:00:00)","81.84"
"A","2","[2016-08-06 20:00:00,2016-08-06 20:20:00)","56.55"
"A","2","[2016-08-06 20:20:00,2016-08-06 20:40:00)","52.31"
"A","2","[2016-08-06 20:40:00,2016-08-06 21:00:00)","51.2"
"A","2","[2016-08-06 21:00:00,2016-08-06 21:20:00)","62.03"
"A","2","[2016-08-06 21:20:00,2016-08-06 21:40:00)","54.45"
"A","2","[2016-08-06 21:40:00,2016-08-06 22:00:00)","79.95"
"A","2","[2016-08-06 22:00:00,2016-08-06 22:20:00)","24.93"
"A","2","[2016-08-06 22:20:00,2016-08-06 22:40:00)","50.56"
"A","2","[2016-08-06 22:40:00,2016-08-06 23:00:00)","51.67"
"A","2","[2016-08-06 23:20:00,2016-08-06 23:40:00)","47.94"
"A","2","[2016-08-06 23:40:00,2016-08-07 00:00:00)","27.88"
"A","2","[2016-08-07 00:00:00,2016-08-07 00:20:00)","62.54"
"A","2","[2016-08-07 00:20:00,2016-08-07 00:40:00)","83.96"
"A","2","[2016-08-07 01:20:00,2016-08-07 01:40:00)","45.16"
"A","2","[2016-08-07 01:40:00,2016-08-07 02:00:00)","69.24"
"A","2","[2016-08-07 02:00:00,2016-08-07 02:20:00)","10.6"
"A","2","[2016-08-07 02:20:00,2016-08-07 02:40:00)","63.48"
"A","2","[2016-08-07 03:40:00,2016-08-07 04:00:00)","54.01"
"A","2","[2016-08-07 04:00:00,2016-08-07 04:20:00)","163.96"
"A","2","[2016-08-07 04:20:00,2016-08-07 04:40:00)","59.96"
"A","2","[2016-08-07 04:40:00,2016-08-07 05:00:00)","106.84"
"A","2","[2016-08-07 05:00:00,2016-08-07 05:20:00)","21.76"
"A","2","[2016-08-07 05:20:00,2016-08-07 05:40:00)","38.96"
"A","2","[2016-08-07 05:40:00,2016-08-07 06:00:00)","68.73"
"A","2","[2016-08-07 06:00:00,2016-08-07 06:20:00)","57.84"
"A","2","[2016-08-07 06:20:00,2016-08-07 06:40:00)","51.54"
"A","2","[2016-08-07 06:40:00,2016-08-07 07:00:00)","43.46"
"A","2","[2016-08-07 07:00:00,2016-08-07 07:20:00)","49.38"
"A","2","[2016-08-07 07:20:00,2016-08-07 07:40:00)","54.84"
"A","2","[2016-08-07 07:40:00,2016-08-07 08:00:00)","46.93"
"A","2","[2016-08-07 08:00:00,2016-08-07 08:20:00)","57.58"
"A","2","[2016-08-07 08:20:00,2016-08-07 08:40:00)","60.67"
"A","2","[2016-08-07 08:40:00,2016-08-07 09:00:00)","60.13"
"A","2","[2016-08-07 09:00:00,2016-08-07 09:20:00)","101.41"
"A","2","[2016-08-07 09:20:00,2016-08-07 09:40:00)","66.78"
"A","2","[2016-08-07 09:40:00,2016-08-07 10:00:00)","76.77"
"A","2","[2016-08-07 10:00:00,2016-08-07 10:20:00)","66.65"
"A","2","[2016-08-07 10:20:00,2016-08-07 10:40:00)","41.3"
"A","2","[2016-08-07 10:40:00,2016-08-07 11:00:00)","51.33"
"A","2","[2016-08-07 11:00:00,2016-08-07 11:20:00)","28.51"
"A","2","[2016-08-07 11:20:00,2016-08-07 11:40:00)","71.78"
"A","2","[2016-08-07 11:40:00,2016-08-07 12:00:00)","57.68"
"A","2","[2016-08-07 12:00:00,2016-08-07 12:20:00)","46.1"
"A","2","[2016-08-07 12:20:00,2016-08-07 12:40:00)","61.82"
"A","2","[2016-08-07 12:40:00,2016-08-07 13:00:00)","54.25"
"A","2","[2016-08-07 13:00:00,2016-08-07 13:20:00)","56.15"
"A","2","[2016-08-07 13:20:00,2016-08-07 13:40:00)","56.93"
"A","2","[2016-08-07 13:40:00,2016-08-07 14:00:00)","78.01"
"A","2","[2016-08-07 14:00:00,2016-08-07 14:20:00)","54.17"
"A","2","[2016-08-07 14:20:00,2016-08-07 14:40:00)","72.62"
"A","2","[2016-08-07 14:40:00,2016-08-07 15:00:00)","57.8"
"A","2","[2016-08-07 15:00:00,2016-08-07 15:20:00)","51.96"
"A","2","[2016-08-07 15:20:00,2016-08-07 15:40:00)","41.88"
"A","2","[2016-08-07 15:40:00,2016-08-07 16:00:00)","45.56"
"A","2","[2016-08-07 16:00:00,2016-08-07 16:20:00)","66.48"
"A","2","[2016-08-07 16:20:00,2016-08-07 16:40:00)","48.88"
"A","2","[2016-08-07 16:40:00,2016-08-07 17:00:00)","53.23"
"A","2","[2016-08-07 17:00:00,2016-08-07 17:20:00)","69.71"
"A","2","[2016-08-07 17:20:00,2016-08-07 17:40:00)","74.81"
"A","2","[2016-08-07 17:40:00,2016-08-07 18:00:00)","70.34"
"A","2","[2016-08-07 18:00:00,2016-08-07 18:20:00)","59.97"
"A","2","[2016-08-07 18:20:00,2016-08-07 18:40:00)","62.2"
"A","2","[2016-08-07 18:40:00,2016-08-07 19:00:00)","84.34"
"A","2","[2016-08-07 19:00:00,2016-08-07 19:20:00)","56.16"
"A","2","[2016-08-07 19:20:00,2016-08-07 19:40:00)","64.76"
"A","2","[2016-08-07 19:40:00,2016-08-07 20:00:00)","66.21"
"A","2","[2016-08-07 20:00:00,2016-08-07 20:20:00)","51.45"
"A","2","[2016-08-07 20:20:00,2016-08-07 20:40:00)","46.43"
"A","2","[2016-08-07 20:40:00,2016-08-07 21:00:00)","71.59"
"A","2","[2016-08-07 21:00:00,2016-08-07 21:20:00)","56.67"
"A","2","[2016-08-07 21:20:00,2016-08-07 21:40:00)","59.07"
"A","2","[2016-08-07 21:40:00,2016-08-07 22:00:00)","54.06"
"A","2","[2016-08-07 22:00:00,2016-08-07 22:20:00)","50.4"
"A","2","[2016-08-07 22:20:00,2016-08-07 22:40:00)","43.72"
"A","2","[2016-08-07 22:40:00,2016-08-07 23:00:00)","37.46"
"A","2","[2016-08-07 23:00:00,2016-08-07 23:20:00)","36.26"
"A","2","[2016-08-07 23:20:00,2016-08-07 23:40:00)","58.83"
"A","2","[2016-08-07 23:40:00,2016-08-08 00:00:00)","45.3"
"A","2","[2016-08-08 00:00:00,2016-08-08 00:20:00)","69.54"
"A","2","[2016-08-08 00:20:00,2016-08-08 00:40:00)","57.0"
"A","2","[2016-08-08 01:20:00,2016-08-08 01:40:00)","39.71"
"A","2","[2016-08-08 02:00:00,2016-08-08 02:20:00)","68.02"
"A","2","[2016-08-08 02:20:00,2016-08-08 02:40:00)","48.71"
"A","2","[2016-08-08 02:40:00,2016-08-08 03:00:00)","99.16"
"A","2","[2016-08-08 03:00:00,2016-08-08 03:20:00)","175.99"
"A","2","[2016-08-08 03:20:00,2016-08-08 03:40:00)","41.52"
"A","2","[2016-08-08 03:40:00,2016-08-08 04:00:00)","81.71"
"A","2","[2016-08-08 04:00:00,2016-08-08 04:20:00)","75.01"
"A","2","[2016-08-08 04:20:00,2016-08-08 04:40:00)","70.32"
"A","2","[2016-08-08 04:40:00,2016-08-08 05:00:00)","48.2"
"A","2","[2016-08-08 05:00:00,2016-08-08 05:20:00)","45.3"
"A","2","[2016-08-08 05:20:00,2016-08-08 05:40:00)","42.16"
"A","2","[2016-08-08 05:40:00,2016-08-08 06:00:00)","74.27"
"A","2","[2016-08-08 06:00:00,2016-08-08 06:20:00)","42.14"
"A","2","[2016-08-08 06:20:00,2016-08-08 06:40:00)","53.02"
"A","2","[2016-08-08 06:40:00,2016-08-08 07:00:00)","58.71"
"A","2","[2016-08-08 07:00:00,2016-08-08 07:20:00)","57.87"
"A","2","[2016-08-08 07:20:00,2016-08-08 07:40:00)","58.74"
"A","2","[2016-08-08 07:40:00,2016-08-08 08:00:00)","75.65"
"A","2","[2016-08-08 08:00:00,2016-08-08 08:20:00)","159.07"
"A","2","[2016-08-08 08:20:00,2016-08-08 08:40:00)","121.2"
"A","2","[2016-08-08 08:40:00,2016-08-08 09:00:00)","62.88"
"A","2","[2016-08-08 09:00:00,2016-08-08 09:20:00)","70.19"
"A","2","[2016-08-08 09:20:00,2016-08-08 09:40:00)","92.74"
"A","2","[2016-08-08 09:40:00,2016-08-08 10:00:00)","86.56"
"A","2","[2016-08-08 10:00:00,2016-08-08 10:20:00)","94.44"
"A","2","[2016-08-08 10:20:00,2016-08-08 10:40:00)","58.61"
"A","2","[2016-08-08 10:40:00,2016-08-08 11:00:00)","60.54"
"A","2","[2016-08-08 11:00:00,2016-08-08 11:20:00)","66.25"
"A","2","[2016-08-08 11:20:00,2016-08-08 11:40:00)","81.77"
"A","2","[2016-08-08 11:40:00,2016-08-08 12:00:00)","48.72"
"A","2","[2016-08-08 12:00:00,2016-08-08 12:20:00)","68.51"
"A","2","[2016-08-08 12:20:00,2016-08-08 12:40:00)","49.92"
"A","2","[2016-08-08 12:40:00,2016-08-08 13:00:00)","58.95"
"A","2","[2016-08-08 13:00:00,2016-08-08 13:20:00)","44.56"
"A","2","[2016-08-08 13:20:00,2016-08-08 13:40:00)","46.52"
"A","2","[2016-08-08 13:40:00,2016-08-08 14:00:00)","61.71"
"A","2","[2016-08-08 14:00:00,2016-08-08 14:20:00)","75.43"
"A","2","[2016-08-08 14:20:00,2016-08-08 14:40:00)","43.81"
"A","2","[2016-08-08 14:40:00,2016-08-08 15:00:00)","57.29"
"A","2","[2016-08-08 15:00:00,2016-08-08 15:20:00)","63.99"
"A","2","[2016-08-08 15:20:00,2016-08-08 15:40:00)","79.49"
"A","2","[2016-08-08 15:40:00,2016-08-08 16:00:00)","65.81"
"A","2","[2016-08-08 16:00:00,2016-08-08 16:20:00)","97.5"
"A","2","[2016-08-08 18:20:00,2016-08-08 18:40:00)","28.21"
"A","2","[2016-08-08 18:40:00,2016-08-08 19:00:00)","60.45"
"A","2","[2016-08-08 19:00:00,2016-08-08 19:20:00)","73.78"
"A","2","[2016-08-08 19:20:00,2016-08-08 19:40:00)","49.47"
"A","2","[2016-08-08 19:40:00,2016-08-08 20:00:00)","63.68"
"A","2","[2016-08-08 20:00:00,2016-08-08 20:20:00)","54.85"
"A","2","[2016-08-08 20:20:00,2016-08-08 20:40:00)","50.37"
"A","2","[2016-08-08 20:40:00,2016-08-08 21:00:00)","63.83"
"A","2","[2016-08-08 21:00:00,2016-08-08 21:20:00)","49.7"
"A","2","[2016-08-08 21:20:00,2016-08-08 21:40:00)","64.04"
"A","2","[2016-08-08 21:40:00,2016-08-08 22:00:00)","47.7"
"A","2","[2016-08-08 22:00:00,2016-08-08 22:20:00)","68.46"
"A","2","[2016-08-08 22:40:00,2016-08-08 23:00:00)","41.83"
"A","2","[2016-08-08 23:00:00,2016-08-08 23:20:00)","49.23"
"A","2","[2016-08-08 23:20:00,2016-08-08 23:40:00)","101.46"
"A","2","[2016-08-09 00:00:00,2016-08-09 00:20:00)","40.56"
"A","2","[2016-08-09 00:20:00,2016-08-09 00:40:00)","47.39"
"A","2","[2016-08-09 00:40:00,2016-08-09 01:00:00)","29.12"
"A","2","[2016-08-09 01:00:00,2016-08-09 01:20:00)","68.73"
"A","2","[2016-08-09 01:20:00,2016-08-09 01:40:00)","40.96"
"A","2","[2016-08-09 02:00:00,2016-08-09 02:20:00)","74.76"
"A","2","[2016-08-09 02:20:00,2016-08-09 02:40:00)","47.65"
"A","2","[2016-08-09 03:00:00,2016-08-09 03:20:00)","57.28"
"A","2","[2016-08-09 03:20:00,2016-08-09 03:40:00)","45.63"
"A","2","[2016-08-09 03:40:00,2016-08-09 04:00:00)","45.11"
"A","2","[2016-08-09 04:00:00,2016-08-09 04:20:00)","115.76"
"A","2","[2016-08-09 04:20:00,2016-08-09 04:40:00)","43.71"
"A","2","[2016-08-09 04:40:00,2016-08-09 05:00:00)","50.85"
"A","2","[2016-08-09 05:20:00,2016-08-09 05:40:00)","49.6"
"A","2","[2016-08-09 05:40:00,2016-08-09 06:00:00)","49.9"
"A","2","[2016-08-09 06:00:00,2016-08-09 06:20:00)","74.51"
"A","2","[2016-08-09 06:20:00,2016-08-09 06:40:00)","52.18"
"A","2","[2016-08-09 06:40:00,2016-08-09 07:00:00)","80.32"
"A","2","[2016-08-09 07:00:00,2016-08-09 07:20:00)","63.17"
"A","2","[2016-08-09 07:20:00,2016-08-09 07:40:00)","65.44"
"A","2","[2016-08-09 07:40:00,2016-08-09 08:00:00)","53.71"
"A","2","[2016-08-09 08:00:00,2016-08-09 08:20:00)","128.41"
"A","2","[2016-08-09 08:20:00,2016-08-09 08:40:00)","71.42"
"A","2","[2016-08-09 09:00:00,2016-08-09 09:20:00)","83.79"
"A","2","[2016-08-09 09:20:00,2016-08-09 09:40:00)","67.32"
"A","2","[2016-08-09 09:40:00,2016-08-09 10:00:00)","65.4"
"A","2","[2016-08-09 10:00:00,2016-08-09 10:20:00)","90.39"
"A","2","[2016-08-09 10:20:00,2016-08-09 10:40:00)","62.69"
"A","2","[2016-08-09 10:40:00,2016-08-09 11:00:00)","92.87"
"A","2","[2016-08-09 11:00:00,2016-08-09 11:20:00)","60.43"
"A","2","[2016-08-09 11:20:00,2016-08-09 11:40:00)","66.34"
"A","2","[2016-08-09 11:40:00,2016-08-09 12:00:00)","64.16"
"A","2","[2016-08-09 12:00:00,2016-08-09 12:20:00)","49.19"
"A","2","[2016-08-09 12:20:00,2016-08-09 12:40:00)","52.34"
"A","2","[2016-08-09 12:40:00,2016-08-09 13:00:00)","67.53"
