"tollgate_id","time_window","direction","volume"
"1","[2016-10-06 19:20:00,2016-10-06 19:40:00)","0","140"
"3","[2016-10-06 19:20:00,2016-10-06 19:40:00)","1","10"
"3","[2016-10-06 19:20:00,2016-10-06 19:40:00)","0","90"
"2","[2016-10-06 19:20:00,2016-10-06 19:40:00)","0","9"
"1","[2016-10-06 19:40:00,2016-10-06 20:00:00)","1","13"
"1","[2016-10-06 19:40:00,2016-10-06 20:00:00)","0","133"
"3","[2016-10-06 19:40:00,2016-10-06 20:00:00)","1","9"
"3","[2016-10-06 19:40:00,2016-10-06 20:00:00)","0","125"
"2","[2016-10-06 19:40:00,2016-10-06 20:00:00)","0","14"
"1","[2016-10-06 20:00:00,2016-10-06 20:20:00)","1","12"
"1","[2016-10-06 20:00:00,2016-10-06 20:20:00)","0","145"
"3","[2016-10-06 20:00:00,2016-10-06 20:20:00)","1","8"
"3","[2016-10-06 20:00:00,2016-10-06 20:20:00)","0","102"
"2","[2016-10-06 20:00:00,2016-10-06 20:20:00)","0","10"
"1","[2016-10-06 20:20:00,2016-10-06 20:40:00)","1","6"
"1","[2016-10-06 20:20:00,2016-10-06 20:40:00)","0","126"
"3","[2016-10-06 20:20:00,2016-10-06 20:40:00)","1","8"
"3","[2016-10-06 20:20:00,2016-10-06 20:40:00)","0","109"
"2","[2016-10-06 20:20:00,2016-10-06 20:40:00)","0","4"
"1","[2016-10-06 20:40:00,2016-10-06 21:00:00)","1","4"
"1","[2016-10-06 20:40:00,2016-10-06 21:00:00)","0","85"
"3","[2016-10-06 20:40:00,2016-10-06 21:00:00)","1","12"
"3","[2016-10-06 20:40:00,2016-10-06 21:00:00)","0","79"
"2","[2016-10-06 20:40:00,2016-10-06 21:00:00)","0","3"
"1","[2016-10-06 21:00:00,2016-10-06 21:20:00)","1","5"
"1","[2016-10-06 21:00:00,2016-10-06 21:20:00)","0","53"
"3","[2016-10-06 21:00:00,2016-10-06 21:20:00)","1","11"
"3","[2016-10-06 21:00:00,2016-10-06 21:20:00)","0","59"
"2","[2016-10-06 21:00:00,2016-10-06 21:20:00)","0","1"
"1","[2016-10-06 21:20:00,2016-10-06 21:40:00)","1","13"
"1","[2016-10-06 21:20:00,2016-10-06 21:40:00)","0","66"
"3","[2016-10-06 21:20:00,2016-10-06 21:40:00)","1","4"
"3","[2016-10-06 21:20:00,2016-10-06 21:40:00)","0","83"
"2","[2016-10-06 21:20:00,2016-10-06 21:40:00)","0","2"
"1","[2016-10-06 21:40:00,2016-10-06 22:00:00)","1","9"
"1","[2016-10-06 21:40:00,2016-10-06 22:00:00)","0","63"
"3","[2016-10-06 21:40:00,2016-10-06 22:00:00)","1","8"
"3","[2016-10-06 21:40:00,2016-10-06 22:00:00)","0","43"
"1","[2016-10-06 22:00:00,2016-10-06 22:20:00)","1","4"
"1","[2016-10-06 22:00:00,2016-10-06 22:20:00)","0","36"
"3","[2016-10-06 22:00:00,2016-10-06 22:20:00)","1","9"
"3","[2016-10-06 22:00:00,2016-10-06 22:20:00)","0","39"
"2","[2016-10-06 22:00:00,2016-10-06 22:20:00)","0","2"
"1","[2016-10-06 22:20:00,2016-10-06 22:40:00)","1","5"
"1","[2016-10-06 22:20:00,2016-10-06 22:40:00)","0","33"
"3","[2016-10-06 22:20:00,2016-10-06 22:40:00)","1","9"
"3","[2016-10-06 22:20:00,2016-10-06 22:40:00)","0","51"
"2","[2016-10-06 22:20:00,2016-10-06 22:40:00)","0","1"
"1","[2016-10-06 22:40:00,2016-10-06 23:00:00)","1","2"
"1","[2016-10-06 22:40:00,2016-10-06 23:00:00)","0","22"
"3","[2016-10-06 22:40:00,2016-10-06 23:00:00)","1","4"
"3","[2016-10-06 22:40:00,2016-10-06 23:00:00)","0","31"
"2","[2016-10-06 22:40:00,2016-10-06 23:00:00)","0","1"
"1","[2016-10-06 23:00:00,2016-10-06 23:20:00)","1","9"
"1","[2016-10-06 23:00:00,2016-10-06 23:20:00)","0","9"
"3","[2016-10-06 23:00:00,2016-10-06 23:20:00)","1","6"
"3","[2016-10-06 23:00:00,2016-10-06 23:20:00)","0","32"
"2","[2016-10-06 23:00:00,2016-10-06 23:20:00)","0","1"
"1","[2016-10-06 23:20:00,2016-10-06 23:40:00)","1","7"
"1","[2016-10-06 23:20:00,2016-10-06 23:40:00)","0","26"
"3","[2016-10-06 23:20:00,2016-10-06 23:40:00)","1","5"
"3","[2016-10-06 23:20:00,2016-10-06 23:40:00)","0","47"
"1","[2016-10-06 23:40:00,2016-10-07 00:00:00)","1","2"
"1","[2016-10-06 23:40:00,2016-10-07 00:00:00)","0","25"
"3","[2016-10-06 23:40:00,2016-10-07 00:00:00)","1","6"
"3","[2016-10-06 23:40:00,2016-10-07 00:00:00)","0","20"
"1","[2016-10-07 00:00:00,2016-10-07 00:20:00)","1","21"
"1","[2016-10-07 00:00:00,2016-10-07 00:20:00)","0","17"
"3","[2016-10-07 00:00:00,2016-10-07 00:20:00)","1","45"
"3","[2016-10-07 00:00:00,2016-10-07 00:20:00)","0","17"
"1","[2016-10-07 00:20:00,2016-10-07 00:40:00)","1","15"
"1","[2016-10-07 00:20:00,2016-10-07 00:40:00)","0","15"
"3","[2016-10-07 00:20:00,2016-10-07 00:40:00)","1","47"
"3","[2016-10-07 00:20:00,2016-10-07 00:40:00)","0","22"
"1","[2016-10-07 00:40:00,2016-10-07 01:00:00)","1","20"
"1","[2016-10-07 00:40:00,2016-10-07 01:00:00)","0","9"
"3","[2016-10-07 00:40:00,2016-10-07 01:00:00)","1","22"
"3","[2016-10-07 00:40:00,2016-10-07 01:00:00)","0","26"
"1","[2016-10-07 01:00:00,2016-10-07 01:20:00)","0","15"
"3","[2016-10-07 01:00:00,2016-10-07 01:20:00)","1","4"
"3","[2016-10-07 01:00:00,2016-10-07 01:20:00)","0","17"
"1","[2016-10-07 01:20:00,2016-10-07 01:40:00)","1","5"
"1","[2016-10-07 01:20:00,2016-10-07 01:40:00)","0","10"
"3","[2016-10-07 01:20:00,2016-10-07 01:40:00)","1","2"
"3","[2016-10-07 01:20:00,2016-10-07 01:40:00)","0","25"
"1","[2016-10-07 01:40:00,2016-10-07 02:00:00)","1","2"
"1","[2016-10-07 01:40:00,2016-10-07 02:00:00)","0","10"
"3","[2016-10-07 01:40:00,2016-10-07 02:00:00)","1","2"
"3","[2016-10-07 01:40:00,2016-10-07 02:00:00)","0","20"
"1","[2016-10-07 02:00:00,2016-10-07 02:20:00)","1","3"
"1","[2016-10-07 02:00:00,2016-10-07 02:20:00)","0","13"
"3","[2016-10-07 02:00:00,2016-10-07 02:20:00)","1","3"
"3","[2016-10-07 02:00:00,2016-10-07 02:20:00)","0","14"
"1","[2016-10-07 02:20:00,2016-10-07 02:40:00)","1","6"
"1","[2016-10-07 02:20:00,2016-10-07 02:40:00)","0","9"
"3","[2016-10-07 02:20:00,2016-10-07 02:40:00)","1","2"
"3","[2016-10-07 02:20:00,2016-10-07 02:40:00)","0","19"
"1","[2016-10-07 02:40:00,2016-10-07 03:00:00)","1","4"
"1","[2016-10-07 02:40:00,2016-10-07 03:00:00)","0","8"
"3","[2016-10-07 02:40:00,2016-10-07 03:00:00)","1","1"
"3","[2016-10-07 02:40:00,2016-10-07 03:00:00)","0","19"
"1","[2016-10-07 03:00:00,2016-10-07 03:20:00)","1","4"
"1","[2016-10-07 03:00:00,2016-10-07 03:20:00)","0","9"
"3","[2016-10-07 03:00:00,2016-10-07 03:20:00)","1","1"
"3","[2016-10-07 03:00:00,2016-10-07 03:20:00)","0","20"
"1","[2016-10-07 03:20:00,2016-10-07 03:40:00)","1","8"
"1","[2016-10-07 03:20:00,2016-10-07 03:40:00)","0","9"
"3","[2016-10-07 03:20:00,2016-10-07 03:40:00)","1","3"
"3","[2016-10-07 03:20:00,2016-10-07 03:40:00)","0","14"
"1","[2016-10-07 03:40:00,2016-10-07 04:00:00)","1","9"
"1","[2016-10-07 03:40:00,2016-10-07 04:00:00)","0","10"
"3","[2016-10-07 03:40:00,2016-10-07 04:00:00)","1","5"
"3","[2016-10-07 03:40:00,2016-10-07 04:00:00)","0","16"
"1","[2016-10-07 04:00:00,2016-10-07 04:20:00)","1","11"
"1","[2016-10-07 04:00:00,2016-10-07 04:20:00)","0","17"
"3","[2016-10-07 04:00:00,2016-10-07 04:20:00)","1","3"
"3","[2016-10-07 04:00:00,2016-10-07 04:20:00)","0","23"
"1","[2016-10-07 04:20:00,2016-10-07 04:40:00)","1","10"
"1","[2016-10-07 04:20:00,2016-10-07 04:40:00)","0","10"
"3","[2016-10-07 04:20:00,2016-10-07 04:40:00)","1","6"
"3","[2016-10-07 04:20:00,2016-10-07 04:40:00)","0","19"
"1","[2016-10-07 04:40:00,2016-10-07 05:00:00)","1","11"
"1","[2016-10-07 04:40:00,2016-10-07 05:00:00)","0","17"
"3","[2016-10-07 04:40:00,2016-10-07 05:00:00)","1","6"
"3","[2016-10-07 04:40:00,2016-10-07 05:00:00)","0","9"
"1","[2016-10-07 05:00:00,2016-10-07 05:20:00)","1","19"
"1","[2016-10-07 05:00:00,2016-10-07 05:20:00)","0","11"
"3","[2016-10-07 05:00:00,2016-10-07 05:20:00)","1","5"
"3","[2016-10-07 05:00:00,2016-10-07 05:20:00)","0","12"
"1","[2016-10-07 05:20:00,2016-10-07 05:40:00)","1","12"
"1","[2016-10-07 05:20:00,2016-10-07 05:40:00)","0","20"
"3","[2016-10-07 05:20:00,2016-10-07 05:40:00)","1","8"
"3","[2016-10-07 05:20:00,2016-10-07 05:40:00)","0","19"
"1","[2016-10-07 05:40:00,2016-10-07 06:00:00)","1","21"
"1","[2016-10-07 05:40:00,2016-10-07 06:00:00)","0","27"
"3","[2016-10-07 05:40:00,2016-10-07 06:00:00)","1","11"
"3","[2016-10-07 05:40:00,2016-10-07 06:00:00)","0","30"
"2","[2016-10-07 05:40:00,2016-10-07 06:00:00)","0","2"
"1","[2016-10-07 06:00:00,2016-10-07 06:20:00)","1","17"
"1","[2016-10-07 06:00:00,2016-10-07 06:20:00)","0","40"
"3","[2016-10-07 06:00:00,2016-10-07 06:20:00)","1","10"
"3","[2016-10-07 06:00:00,2016-10-07 06:20:00)","0","53"
"2","[2016-10-07 06:00:00,2016-10-07 06:20:00)","0","1"
"1","[2016-10-07 06:20:00,2016-10-07 06:40:00)","1","23"
"1","[2016-10-07 06:20:00,2016-10-07 06:40:00)","0","53"
"3","[2016-10-07 06:20:00,2016-10-07 06:40:00)","1","29"
"3","[2016-10-07 06:20:00,2016-10-07 06:40:00)","0","71"
"2","[2016-10-07 06:20:00,2016-10-07 06:40:00)","0","2"
"1","[2016-10-07 06:40:00,2016-10-07 07:00:00)","1","32"
"1","[2016-10-07 06:40:00,2016-10-07 07:00:00)","0","79"
"3","[2016-10-07 06:40:00,2016-10-07 07:00:00)","1","20"
"3","[2016-10-07 06:40:00,2016-10-07 07:00:00)","0","71"
"2","[2016-10-07 06:40:00,2016-10-07 07:00:00)","0","2"
"1","[2016-10-07 07:00:00,2016-10-07 07:20:00)","1","26"
"1","[2016-10-07 07:00:00,2016-10-07 07:20:00)","0","94"
"3","[2016-10-07 07:00:00,2016-10-07 07:20:00)","1","20"
"3","[2016-10-07 07:00:00,2016-10-07 07:20:00)","0","103"
"2","[2016-10-07 07:00:00,2016-10-07 07:20:00)","0","2"
"1","[2016-10-07 07:20:00,2016-10-07 07:40:00)","1","18"
"1","[2016-10-07 07:20:00,2016-10-07 07:40:00)","0","112"
"3","[2016-10-07 07:20:00,2016-10-07 07:40:00)","1","16"
"3","[2016-10-07 07:20:00,2016-10-07 07:40:00)","0","116"
"2","[2016-10-07 07:20:00,2016-10-07 07:40:00)","0","8"
"1","[2016-10-07 07:40:00,2016-10-07 08:00:00)","1","30"
"1","[2016-10-07 07:40:00,2016-10-07 08:00:00)","0","92"
"3","[2016-10-07 07:40:00,2016-10-07 08:00:00)","1","20"
"3","[2016-10-07 07:40:00,2016-10-07 08:00:00)","0","119"
"2","[2016-10-07 07:40:00,2016-10-07 08:00:00)","0","9"
"1","[2016-10-07 08:00:00,2016-10-07 08:20:00)","1","23"
"1","[2016-10-07 08:00:00,2016-10-07 08:20:00)","0","110"
"3","[2016-10-07 08:00:00,2016-10-07 08:20:00)","1","19"
"3","[2016-10-07 08:00:00,2016-10-07 08:20:00)","0","145"
"2","[2016-10-07 08:00:00,2016-10-07 08:20:00)","0","8"
"1","[2016-10-07 08:20:00,2016-10-07 08:40:00)","1","18"
"1","[2016-10-07 08:20:00,2016-10-07 08:40:00)","0","122"
"3","[2016-10-07 08:20:00,2016-10-07 08:40:00)","1","32"
"3","[2016-10-07 08:20:00,2016-10-07 08:40:00)","0","140"
"2","[2016-10-07 08:20:00,2016-10-07 08:40:00)","0","14"
"1","[2016-10-07 08:40:00,2016-10-07 09:00:00)","1","19"
"1","[2016-10-07 08:40:00,2016-10-07 09:00:00)","0","113"
"3","[2016-10-07 08:40:00,2016-10-07 09:00:00)","1","19"
"3","[2016-10-07 08:40:00,2016-10-07 09:00:00)","0","130"
"2","[2016-10-07 08:40:00,2016-10-07 09:00:00)","0","9"
"1","[2016-10-07 09:00:00,2016-10-07 09:20:00)","1","21"
"1","[2016-10-07 09:00:00,2016-10-07 09:20:00)","0","147"
"3","[2016-10-07 09:00:00,2016-10-07 09:20:00)","1","32"
"3","[2016-10-07 09:00:00,2016-10-07 09:20:00)","0","131"
"2","[2016-10-07 09:00:00,2016-10-07 09:20:00)","0","11"
"1","[2016-10-07 09:20:00,2016-10-07 09:40:00)","1","28"
"1","[2016-10-07 09:20:00,2016-10-07 09:40:00)","0","155"
"3","[2016-10-07 09:20:00,2016-10-07 09:40:00)","1","32"
"3","[2016-10-07 09:20:00,2016-10-07 09:40:00)","0","137"
"2","[2016-10-07 09:20:00,2016-10-07 09:40:00)","0","7"
"1","[2016-10-07 09:40:00,2016-10-07 10:00:00)","1","23"
"1","[2016-10-07 09:40:00,2016-10-07 10:00:00)","0","148"
"3","[2016-10-07 09:40:00,2016-10-07 10:00:00)","1","28"
"3","[2016-10-07 09:40:00,2016-10-07 10:00:00)","0","140"
"2","[2016-10-07 09:40:00,2016-10-07 10:00:00)","0","10"
"1","[2016-10-07 10:00:00,2016-10-07 10:20:00)","1","19"
"1","[2016-10-07 10:00:00,2016-10-07 10:20:00)","0","151"
"3","[2016-10-07 10:00:00,2016-10-07 10:20:00)","1","30"
"3","[2016-10-07 10:00:00,2016-10-07 10:20:00)","0","143"
"2","[2016-10-07 10:00:00,2016-10-07 10:20:00)","0","11"
"1","[2016-10-07 10:20:00,2016-10-07 10:40:00)","1","19"
"1","[2016-10-07 10:20:00,2016-10-07 10:40:00)","0","119"
"3","[2016-10-07 10:20:00,2016-10-07 10:40:00)","1","25"
"3","[2016-10-07 10:20:00,2016-10-07 10:40:00)","0","110"
"2","[2016-10-07 10:20:00,2016-10-07 10:40:00)","0","13"
"1","[2016-10-07 10:40:00,2016-10-07 11:00:00)","1","30"
"1","[2016-10-07 10:40:00,2016-10-07 11:00:00)","0","153"
"3","[2016-10-07 10:40:00,2016-10-07 11:00:00)","1","29"
"3","[2016-10-07 10:40:00,2016-10-07 11:00:00)","0","89"
"2","[2016-10-07 10:40:00,2016-10-07 11:00:00)","0","7"
"1","[2016-10-07 11:00:00,2016-10-07 11:20:00)","1","21"
"1","[2016-10-07 11:00:00,2016-10-07 11:20:00)","0","130"
"3","[2016-10-07 11:00:00,2016-10-07 11:20:00)","1","18"
"3","[2016-10-07 11:00:00,2016-10-07 11:20:00)","0","92"
"2","[2016-10-07 11:00:00,2016-10-07 11:20:00)","0","5"
"1","[2016-10-07 11:20:00,2016-10-07 11:40:00)","1","19"
"1","[2016-10-07 11:20:00,2016-10-07 11:40:00)","0","122"
"3","[2016-10-07 11:20:00,2016-10-07 11:40:00)","1","20"
"3","[2016-10-07 11:20:00,2016-10-07 11:40:00)","0","106"
"2","[2016-10-07 11:20:00,2016-10-07 11:40:00)","0","8"
"1","[2016-10-07 11:40:00,2016-10-07 12:00:00)","1","21"
"1","[2016-10-07 11:40:00,2016-10-07 12:00:00)","0","115"
"3","[2016-10-07 11:40:00,2016-10-07 12:00:00)","1","21"
"3","[2016-10-07 11:40:00,2016-10-07 12:00:00)","0","106"
"2","[2016-10-07 11:40:00,2016-10-07 12:00:00)","0","10"
"1","[2016-10-07 12:00:00,2016-10-07 12:20:00)","1","28"
"1","[2016-10-07 12:00:00,2016-10-07 12:20:00)","0","150"
"3","[2016-10-07 12:00:00,2016-10-07 12:20:00)","1","25"
"3","[2016-10-07 12:00:00,2016-10-07 12:20:00)","0","107"
"2","[2016-10-07 12:00:00,2016-10-07 12:20:00)","0","6"
"1","[2016-10-07 12:20:00,2016-10-07 12:40:00)","1","28"
"1","[2016-10-07 12:20:00,2016-10-07 12:40:00)","0","101"
"3","[2016-10-07 12:20:00,2016-10-07 12:40:00)","1","19"
"3","[2016-10-07 12:20:00,2016-10-07 12:40:00)","0","99"
"2","[2016-10-07 12:20:00,2016-10-07 12:40:00)","0","7"
"1","[2016-10-07 12:40:00,2016-10-07 13:00:00)","1","32"
"1","[2016-10-07 12:40:00,2016-10-07 13:00:00)","0","154"
"3","[2016-10-07 12:40:00,2016-10-07 13:00:00)","1","33"
"3","[2016-10-07 12:40:00,2016-10-07 13:00:00)","0","116"
"2","[2016-10-07 12:40:00,2016-10-07 13:00:00)","0","12"
"1","[2016-10-07 13:00:00,2016-10-07 13:20:00)","1","31"
"1","[2016-10-07 13:00:00,2016-10-07 13:20:00)","0","153"
"3","[2016-10-07 13:00:00,2016-10-07 13:20:00)","1","35"
"3","[2016-10-07 13:00:00,2016-10-07 13:20:00)","0","127"
"2","[2016-10-07 13:00:00,2016-10-07 13:20:00)","0","8"
"1","[2016-10-07 13:20:00,2016-10-07 13:40:00)","1","28"
"1","[2016-10-07 13:20:00,2016-10-07 13:40:00)","0","153"
"3","[2016-10-07 13:20:00,2016-10-07 13:40:00)","1","35"
"3","[2016-10-07 13:20:00,2016-10-07 13:40:00)","0","106"
"2","[2016-10-07 13:20:00,2016-10-07 13:40:00)","0","10"
"1","[2016-10-07 13:40:00,2016-10-07 14:00:00)","1","31"
"1","[2016-10-07 13:40:00,2016-10-07 14:00:00)","0","197"
"3","[2016-10-07 13:40:00,2016-10-07 14:00:00)","1","38"
"3","[2016-10-07 13:40:00,2016-10-07 14:00:00)","0","132"
"2","[2016-10-07 13:40:00,2016-10-07 14:00:00)","0","18"
"1","[2016-10-07 14:00:00,2016-10-07 14:20:00)","1","29"
"1","[2016-10-07 14:00:00,2016-10-07 14:20:00)","0","175"
"3","[2016-10-07 14:00:00,2016-10-07 14:20:00)","1","24"
"3","[2016-10-07 14:00:00,2016-10-07 14:20:00)","0","138"
"2","[2016-10-07 14:00:00,2016-10-07 14:20:00)","0","12"
"1","[2016-10-07 14:20:00,2016-10-07 14:40:00)","1","28"
"1","[2016-10-07 14:20:00,2016-10-07 14:40:00)","0","184"
"3","[2016-10-07 14:20:00,2016-10-07 14:40:00)","1","26"
"3","[2016-10-07 14:20:00,2016-10-07 14:40:00)","0","130"
"2","[2016-10-07 14:20:00,2016-10-07 14:40:00)","0","23"
"1","[2016-10-07 14:40:00,2016-10-07 15:00:00)","1","33"
"1","[2016-10-07 14:40:00,2016-10-07 15:00:00)","0","234"
"3","[2016-10-07 14:40:00,2016-10-07 15:00:00)","1","27"
"3","[2016-10-07 14:40:00,2016-10-07 15:00:00)","0","143"
"2","[2016-10-07 14:40:00,2016-10-07 15:00:00)","0","16"
"1","[2016-10-07 15:00:00,2016-10-07 15:20:00)","1","23"
"1","[2016-10-07 15:00:00,2016-10-07 15:20:00)","0","188"
"3","[2016-10-07 15:00:00,2016-10-07 15:20:00)","1","28"
"3","[2016-10-07 15:00:00,2016-10-07 15:20:00)","0","155"
"2","[2016-10-07 15:00:00,2016-10-07 15:20:00)","0","13"
"1","[2016-10-07 15:20:00,2016-10-07 15:40:00)","1","21"
"1","[2016-10-07 15:20:00,2016-10-07 15:40:00)","0","190"
"3","[2016-10-07 15:20:00,2016-10-07 15:40:00)","1","20"
"3","[2016-10-07 15:20:00,2016-10-07 15:40:00)","0","134"
"2","[2016-10-07 15:20:00,2016-10-07 15:40:00)","0","18"
"1","[2016-10-07 15:40:00,2016-10-07 16:00:00)","1","32"
"1","[2016-10-07 15:40:00,2016-10-07 16:00:00)","0","202"
"3","[2016-10-07 15:40:00,2016-10-07 16:00:00)","1","29"
"3","[2016-10-07 15:40:00,2016-10-07 16:00:00)","0","169"
"2","[2016-10-07 15:40:00,2016-10-07 16:00:00)","0","16"
"1","[2016-10-07 16:00:00,2016-10-07 16:20:00)","1","19"
"1","[2016-10-07 16:00:00,2016-10-07 16:20:00)","0","182"
"3","[2016-10-07 16:00:00,2016-10-07 16:20:00)","1","13"
"3","[2016-10-07 16:00:00,2016-10-07 16:20:00)","0","129"
"2","[2016-10-07 16:00:00,2016-10-07 16:20:00)","0","12"
"1","[2016-10-07 16:20:00,2016-10-07 16:40:00)","1","18"
"1","[2016-10-07 16:20:00,2016-10-07 16:40:00)","0","159"
"3","[2016-10-07 16:20:00,2016-10-07 16:40:00)","1","14"
"3","[2016-10-07 16:20:00,2016-10-07 16:40:00)","0","133"
"2","[2016-10-07 16:20:00,2016-10-07 16:40:00)","0","6"
"1","[2016-10-07 16:40:00,2016-10-07 17:00:00)","1","16"
"1","[2016-10-07 16:40:00,2016-10-07 17:00:00)","0","179"
"3","[2016-10-07 16:40:00,2016-10-07 17:00:00)","1","26"
"3","[2016-10-07 16:40:00,2016-10-07 17:00:00)","0","134"
"2","[2016-10-07 16:40:00,2016-10-07 17:00:00)","0","13"
"1","[2016-10-07 17:00:00,2016-10-07 17:20:00)","1","15"
"1","[2016-10-07 17:00:00,2016-10-07 17:20:00)","0","172"
"3","[2016-10-07 17:00:00,2016-10-07 17:20:00)","1","12"
"3","[2016-10-07 17:00:00,2016-10-07 17:20:00)","0","144"
"2","[2016-10-07 17:00:00,2016-10-07 17:20:00)","0","7"
"1","[2016-10-07 17:20:00,2016-10-07 17:40:00)","1","23"
"1","[2016-10-07 17:20:00,2016-10-07 17:40:00)","0","118"
"3","[2016-10-07 17:20:00,2016-10-07 17:40:00)","1","14"
"3","[2016-10-07 17:20:00,2016-10-07 17:40:00)","0","101"
"2","[2016-10-07 17:20:00,2016-10-07 17:40:00)","0","12"
"1","[2016-10-07 17:40:00,2016-10-07 18:00:00)","1","18"
"1","[2016-10-07 17:40:00,2016-10-07 18:00:00)","0","130"
"3","[2016-10-07 17:40:00,2016-10-07 18:00:00)","1","16"
"3","[2016-10-07 17:40:00,2016-10-07 18:00:00)","0","130"
"2","[2016-10-07 17:40:00,2016-10-07 18:00:00)","0","9"
"1","[2016-10-07 18:00:00,2016-10-07 18:20:00)","1","15"
"1","[2016-10-07 18:00:00,2016-10-07 18:20:00)","0","95"
"3","[2016-10-07 18:00:00,2016-10-07 18:20:00)","1","13"
"3","[2016-10-07 18:00:00,2016-10-07 18:20:00)","0","93"
"2","[2016-10-07 18:00:00,2016-10-07 18:20:00)","0","9"
"1","[2016-10-07 18:20:00,2016-10-07 18:40:00)","1","18"
"1","[2016-10-07 18:20:00,2016-10-07 18:40:00)","0","98"
"3","[2016-10-07 18:20:00,2016-10-07 18:40:00)","1","13"
"3","[2016-10-07 18:20:00,2016-10-07 18:40:00)","0","87"
"2","[2016-10-07 18:20:00,2016-10-07 18:40:00)","0","6"
"1","[2016-10-07 18:40:00,2016-10-07 19:00:00)","1","10"
"1","[2016-10-07 18:40:00,2016-10-07 19:00:00)","0","64"
"3","[2016-10-07 18:40:00,2016-10-07 19:00:00)","1","12"
"3","[2016-10-07 18:40:00,2016-10-07 19:00:00)","0","85"
"2","[2016-10-07 18:40:00,2016-10-07 19:00:00)","0","6"
"1","[2016-10-07 19:00:00,2016-10-07 19:20:00)","1","11"
"1","[2016-10-07 19:00:00,2016-10-07 19:20:00)","0","85"
"3","[2016-10-07 19:00:00,2016-10-07 19:20:00)","1","10"
"3","[2016-10-07 19:00:00,2016-10-07 19:20:00)","0","97"
"2","[2016-10-07 19:00:00,2016-10-07 19:20:00)","0","8"
"1","[2016-10-07 19:20:00,2016-10-07 19:40:00)","1","6"
"1","[2016-10-07 19:20:00,2016-10-07 19:40:00)","0","105"
"3","[2016-10-07 19:20:00,2016-10-07 19:40:00)","1","15"
"3","[2016-10-07 19:20:00,2016-10-07 19:40:00)","0","120"
"2","[2016-10-07 19:20:00,2016-10-07 19:40:00)","0","7"
"1","[2016-10-07 19:40:00,2016-10-07 20:00:00)","1","12"
"1","[2016-10-07 19:40:00,2016-10-07 20:00:00)","0","91"
"3","[2016-10-07 19:40:00,2016-10-07 20:00:00)","1","14"
"3","[2016-10-07 19:40:00,2016-10-07 20:00:00)","0","102"
"2","[2016-10-07 19:40:00,2016-10-07 20:00:00)","0","5"
"1","[2016-10-07 20:00:00,2016-10-07 20:20:00)","1","11"
"1","[2016-10-07 20:00:00,2016-10-07 20:20:00)","0","91"
"3","[2016-10-07 20:00:00,2016-10-07 20:20:00)","1","8"
"3","[2016-10-07 20:00:00,2016-10-07 20:20:00)","0","82"
"2","[2016-10-07 20:00:00,2016-10-07 20:20:00)","0","4"
"1","[2016-10-07 20:20:00,2016-10-07 20:40:00)","1","11"
"1","[2016-10-07 20:20:00,2016-10-07 20:40:00)","0","70"
"3","[2016-10-07 20:20:00,2016-10-07 20:40:00)","1","18"
"3","[2016-10-07 20:20:00,2016-10-07 20:40:00)","0","83"
"2","[2016-10-07 20:20:00,2016-10-07 20:40:00)","0","5"
"1","[2016-10-07 20:40:00,2016-10-07 21:00:00)","1","7"
"1","[2016-10-07 20:40:00,2016-10-07 21:00:00)","0","62"
"3","[2016-10-07 20:40:00,2016-10-07 21:00:00)","1","10"
"3","[2016-10-07 20:40:00,2016-10-07 21:00:00)","0","75"
"2","[2016-10-07 20:40:00,2016-10-07 21:00:00)","0","9"
"1","[2016-10-07 21:00:00,2016-10-07 21:20:00)","1","11"
"1","[2016-10-07 21:00:00,2016-10-07 21:20:00)","0","47"
"3","[2016-10-07 21:00:00,2016-10-07 21:20:00)","1","6"
"3","[2016-10-07 21:00:00,2016-10-07 21:20:00)","0","61"
"2","[2016-10-07 21:00:00,2016-10-07 21:20:00)","0","1"
"1","[2016-10-07 21:20:00,2016-10-07 21:40:00)","1","4"
"1","[2016-10-07 21:20:00,2016-10-07 21:40:00)","0","34"
"3","[2016-10-07 21:20:00,2016-10-07 21:40:00)","1","8"
"3","[2016-10-07 21:20:00,2016-10-07 21:40:00)","0","51"
"2","[2016-10-07 21:20:00,2016-10-07 21:40:00)","0","1"
"1","[2016-10-07 21:40:00,2016-10-07 22:00:00)","1","15"
"1","[2016-10-07 21:40:00,2016-10-07 22:00:00)","0","39"
"3","[2016-10-07 21:40:00,2016-10-07 22:00:00)","1","8"
"3","[2016-10-07 21:40:00,2016-10-07 22:00:00)","0","27"
"2","[2016-10-07 21:40:00,2016-10-07 22:00:00)","0","3"
"1","[2016-10-07 22:00:00,2016-10-07 22:20:00)","1","6"
"1","[2016-10-07 22:00:00,2016-10-07 22:20:00)","0","40"
"3","[2016-10-07 22:00:00,2016-10-07 22:20:00)","1","5"
"3","[2016-10-07 22:00:00,2016-10-07 22:20:00)","0","29"
"2","[2016-10-07 22:00:00,2016-10-07 22:20:00)","0","5"
"1","[2016-10-07 22:20:00,2016-10-07 22:40:00)","1","11"
"1","[2016-10-07 22:20:00,2016-10-07 22:40:00)","0","24"
"3","[2016-10-07 22:20:00,2016-10-07 22:40:00)","1","10"
"3","[2016-10-07 22:20:00,2016-10-07 22:40:00)","0","19"
"2","[2016-10-07 22:20:00,2016-10-07 22:40:00)","0","3"
